UA	209971	MEDIAINVEST-AS Kiev, Ukraine
RU	41842	MEDIAL-AS
RU	206728	MEDIALAND-AS
AM	34492	MEDIALIFE-AS
DE	205614	MEDIALINE-EUROTRADE-AG
FR	39005	MEDIALYS
FI	39324	MEDIAM-AS
FI	213070	MEDIAM-INT-AS
US	30419	MEDIAMATH-INC
FR	12771	MEDIAMETRIE-AS
NL	61200	MEDIAMONKS-AS
IS	51296	MEDIAN-
DE	49836	MEDIAN-AS
UA	56347	MEDIANA-AS
UA	31173	MEDIANA-PLUS-AS
RU	50688	MEDIANET
IT	43364	MEDIANET-AS WISP services in Sardinia, Italy
MV	136234	MEDIANETPVTLTD-AS-AP Media Net Pvt Ltd
NO	34822	MEDIANETWERK
RU	205226	MEDIANET_AS
TR	21245	MEDIANOVA-CDN
US	26057	MEDIAOCEAN
BD	139790	MEDIAONLINENET-AS-AP Media Online
RU	39033	MEDIAOPERATOR-AS
US	18519	MEDIAPOLIS-TELEPHONE-COMPANY
FR	48750	MEDIAPOST
RO	51654	MEDIAPOST-AS
ES	51007	MEDIAPRO-AS
IT	60409	MEDIARAMA
RO	8751	MEDIASAT
NL	41529	MEDIASERVE
DE	205843	MEDIASERVICE
RU	49184	MEDIASERVICE-AS
BA	35107	MEDIASKY-ZIVINICE
RU	206764	MEDIASOFT-AS
CL	263807	MEDIASTREAM SPA
RO	50604	MEDIASUD-AS
PL	205074	MEDIASYSTEM
ID	137370	MEDIATARA-NET-AS-ID PT. Infomedia Global Nusantara
IT	209191	MEDIATECH
BY	60337	MEDIATEK-AS
SE	48803	MEDIATEKNIK
PL	57723	MEDIATELEKOM
UA	8753	MEDIATELESET
US	31815	MEDIATEMPLE
RO	51474	MEDIATREND
NZ	131198	MEDIATRIBELIMITED-AS-AP Mediatribe Limited
JP	9353	MEDIAWARS MEDIAWARS co.,ltd.
JP	7505	MEDIAWEB Fujitsu Systems Applications & Support Limited
CL	269925	MEDIAWEB SPA
PT	8657	MEO-INTERNACIONAL MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
CH	44238	METEONEWS-AS
RU	51685	MICRON-MEDIA-AS
IN	141550	MINDAGE-AS Mindage Broadcasting Private Limited
IN	139522	MKIN-AS Mediakind India Pvt. Ltd.
US	30219	MLB-ADVANCED-MEDIA
ID	45312	MLD-ID PT MEDIA LINTAS DATA
ID	38527	MLINK-AS-ID JAWA POS NATIONAL NETWORK MEDIALINK, PT
ID	138866	MMD-AS-ID PT Mitra Media Data
AU	135292	MML-AS-AP Macquarie Media Limited
ID	131112	MMTC-AS-ID Sekolah Tinggi Multi Media MMTC Yogyakarta
ID	141461	MNCKABELMEDIACOM-AS PT. MNC Kabel Mediacom
ID	17670	MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom
ME	47881	MNNEWS-AS
JP	140363	MPL-AS-AP Media Platform Lab Co., Ltd.
IN	136699	MTCNET-AS Mediatech Communication Pvt.ltd.
ID	136841	MTMBALI-AS-ID PT MITRA TELEMEDIA MANUNGGAL
US	397304	MTOR1-MEDIA-566
IE	206663	MTS-MEDIA
SV	266893	MULTIMEDIA NETWORK, S.A. DE C.V.
BG	47402	MULTIMEDIA-AS
MK	49914	MULTIMEDIA-AS
PL	21021	MULTIMEDIA-AS Cable DTV Internet Voice Provider in Poland.
TW	9416	MULTIMEDIA-AS-AP Hoshin Multimedia Center Inc.
ID	45724	MULTIMEDIA-AS-ID Multi Media Access, PT
MK	206666	MULTIMEDIA-NET
MK	57134	MULTIMEDIA-NET-AS
ID	141098	MULTIMEDIALINKTECH-AS-ID PT Multimedia Link Technology
BD	140957	MUMC-AS-AP Universal Multimedia Center
UA	43306	MUZTV-UA-AS Musical television LLC Ukraine
RO	31244	MYSERVER-MEDIA-AS
HK	9253	MYTV-HK New Media Group Limited
CO	27951	Media Commerce Partners S.A
PE	262182	Media Networks Latin America SAC
MX	28439	Mediared Telecomunicaciones S.A de C.V.
US	36665	NATIONAL-CINEMEDIA
TH	55451	NBTC-THAI-AS-TH Office of the National Broadcasting and
JP	10000	NCM Nagasaki Cable Media Inc.
JP	59127	NCV Newmedia Corporation
AU	7486	NDMPL-AS-AP News Digital Media Pty Limited
IN	24448	NDSINDIA-AS Synamedia Technologies India Private Limited
IN	134024	NDTV-AS New Delhi Television Ltd
US	13532	NEED-TO-KNOW-NEWS
IT	206617	NEOMEDIA
CZ	50025	NET-TELEVISION-AS
ID	141132	NETZEN-AS-ID PT Netzen Media Akses
IN	133310	NETZONE-AS-IN Netzone Netmedia Pvt.ltd.
CH	49446	NEWMEDIA
SG	38001	NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd
CN	133219	NEWMEDIAEXPRESSCHINA-AS-AP NewMedia Express Pte Ltd
BR	265010	NEWS TELECOM LTDA
MN	139837	NEWSANSARCATV-AS-AP SHINE SANSAR CABLE LLC
US	22076	NEWSBANK
HK	58958	NEWSBOOKLIMITED-HK Rm 1, 1F, Hung Tai Bldg., 37-39 Hung To Road, Kwun Tong
US	396042	NEWSDAY
GR	208552	NEWSIAGR-GR PROCESSING SERVICES SIA GREECE S.A.
BR	269168	NEWSIGNAL INTERNET E TECNOLOGIA
LI	198288	NEWSNET
PH	134431	NEWSNET-AS-AP News and Entertainment Network Corp
US	32863	NEWSPAPERCLIPS
PS	44213	NEWSTARMAX-ASN
US	211739	NEWSTECH-EMEA
IN	55804	NEWSWIRE-IN Army & Navy Building
IN	134315	NEXTISP-AS-IN Nextwise Internet And Broadcasting Pvt. Ltd
ID	139946	NICEMEDIA-AS-ID PT. Teknologi Bumi Nusantara
DE	29008	NIEDERMAYR FAN Media GmbH
US	399443	NIELSEN-MEDIA
ID	140460	NITNET-AS-ID PT Nitnet Media Teknologi
US	19606	NLSNMEDIA
ID	134451	NME-INDONESIA-AS-AP NewMedia Express Pte Ltd
PL	206282	NMEDIA-AS
CA	395233	NMEDIA1047
JP	23613	NMTNET New Media Tokushima Co.,ltd.
ID	59276	NOLSPOT-AS-ID PT Jaringan Multimedia Indonesia
RO	49734	NOOH-MEDIA-AS
US	400167	NORTHERN-WIRELESS-MEDIA
BG	42625	NOVA-TELEVISION
AU	138940	NPCMEDIA-AS-AP NPC Media Pty Limited
AU	138941	NPCMEDIA-AS-AP NPC Media Pty Limited
ID	23679	NUSANET-AS-ID Media Antar Nusa PT.
ZA	328186	Newshelf-1315
JP	10003	OCT-NET Ogaki Cable Television Co.,Inc.
AU	131220	OMD-AS-AP Optimum Media Direction Pty Ltd
SK	61335	OOO-SYSMEDIA-AS
FI	47983	OPTIMESYS
US	15228	OREILLYMEDIA-AS1
US	6061	OREILLYMEDIA-AS2
EU	2147	PA-AS The Press Association Ltd
ID	58482	PALAPAMEDIA-AS-ID PT. Palapa Media Indonesia
PH	147042	PANABO-AS-AP Panabo Satellite Cable Television Inc.
DE	34924	PANKERL-MEDIA
IN	137144	PASSLIR-AS Passit Media And Communication Pvt. Ltd.
US	23473	PAVLOVMEDIA
US	46925	PAVLOVMEDIA-SE
PH	138147	PCTA-AS-AP Philippine Cable Television Association, Inc.
PH	138961	PCTN-AS-AP Paradise Cable Television Network
TW	131627	PEICITY-AS-TW Peicity Digital Cable Television., LTD
ID	131746	PERMANA-AS-ID PT. Medianusa Permana
US	10890	PHILADELPHIA-NEWSPAPERS
IN	134458	PHYADSMEDIA-AS-AP Phyads Media
ID	38506	PIKANET-AS-ID PT Pika Media Komunika
GB	202454	PINE-MEDIA
PH	18194	PMMSI-AS-AP Philippine Multi-Media
IN	136475	PMSL-AS-AP Planetcast Media Services Limited
BG	211265	POLARISMEDIA
RU	200743	POLYMEDIA-AS
JP	131952	POTATO-NET Asahikawa Cable Television Co., Ltd.
PL	43493	POWERMEDIA-AS
BD	139202	POWERMEDIA-AS-AP Power Media
US	21622	PR-NEWSWIRE-USA-1
ID	140475	PRIMAHOME-AS-ID PT Citra Celebas Multimedia
ID	141595	PRIME-AS-ID PT Akbar Prima Media
ID	38754	PRIMENET-AS-ID PRIMEDIA ARMOEKADATA INTERNET, PT.
ID	139977	PRISMA-AS-ID PT PRISMA MEDIA NUSANTARA
KR	9851	PRO-AS-KR KOREA UNIVERSITY OF MEDIA ARTS
PL	51944	PROMEDIA-IPV-AS
PL	199943	PROMEDIA-IPV-AS3
ID	141104	PRONETMEDIA-AS-ID PT Pro Net Media
PL	12992	PROSZYNSKI_MEDIA_AS
US	40014	PUBLISHING-DATA-MANAGEMENT-INC
ID	58503	PUSATMEDIA-AS-ID PT Pusat Media Indonesia
AR	264742	QUITILIPI TELEVISORA COLOR SRL
US	1407	QUOTEMEDIA
BD	64077	RADIANT-IPTV-AS-AP One Stop Media & Entertainment
US	32172	RADICALMEDIA
US	62861	RAYCOM-MEDIA-RSA
FR	35334	RDMEDIAS-AS
IN	137097	REACHTEL-AS Rohan Media Private Ltd
RO	61096	REALMEDIA-AS Bld. Victor Babes, nr. 2
ES	9075	RECOLETOS Publishing Company
ID	38776	REKADATA-AS-ID PT Rekadata Pratama Medianet
ID	58561	REPUBLIKAMEDIAMANDIRI-AS PT Republika Media Mandiri
PL	41434	REUTERS_GDYNIA-AS
US	14770	REYNOLDSMEDIA-01
CZ	47681	RIOMEDIA
NP	63968	RMIPL-NP Regmi Media Inc. Pvt. Ltd.
IN	141333	ROCKETGP-AS-IN Rocket Media Group
IR	44543	ROOYEKHAT RooyeKhat Media Ltd
BE	49333	ROULARTA-MEDIA-GROUP-AS
AU	24476	RPL-CANBERRA-AS-AU Rural Press
IL	42475	RRMEDIA
RU	197309	RSMEDIA-AS
ID	59150	RTIGA-AS-ID PT Rtiga Global Media
RU	50636	RTP-MEDIA
DO	271819	RUDDY GONZALEZ DIGITAL MEDIA DOMINICANA, RGDIMAX, S.R.L
AT	5385	RUSSMEDIA-IT
AR	264716	Red Television SRL
RU	51292	SANOMA-INDEP-MEDIA
DE	28879	SATURN-MEDIA-AS Germany
IN	138301	SBMMPL-AS S B Multimedia Pvt. Ltd.
KR	7627	SBS-AS Seoul Broadcasting System
HK	24002	SCMP-AS-HK-AP South China Morning Post Publishers Limited. English
US	40891	SDI-MEDIA-GROUP
FR	8839	SDV-AS SdV Plurimedia
IN	139195	SEANSMEDIAPVTLTD-AS-AP Seans Media Pvt Ltd
US	17040	SEATTLE-TIMES
KR	9694	SEOKYUNG-CATV-AS-KR Seokyung Cable Television Co.. Ltd.
BR	267212	SERVER MEDIA COMUNICACAO LTDA
CN	59008	SHINENET Beijing flash newsletter cas telecommunication
RU	48507	SIBMEDIAFON-AS
PL	199896	SILVERMEDIA
ID	138099	SIPAJAK-AS-ID PT Hexa Sarana Intermedia
MN	10219	SKYCC-AS-MAIN SKYMEDIA CORPORATION LLC
IN	146860	SKYMEDIA-AS-IN Skytech Mediacom Opc Private Limited
PL	205873	SKYNETMEDIA
NZ	140220	SKYTELEVISION-AS-AP Sky Network Television Ltd
NZ	45620	SKYTELEVISION-AS-AP Sky Network Television Ltd
PK	140608	SMART-AS-AP SMART MULTIMEDIA PRIVATE LIMITED
ID	38772	SMARTLINKNET-AS-ID PT. Smartlink Global Media.
ID	131740	SMARTMEDIA-AS-ID PT Smart Media Pratama
UA	38946	SMARTMEDIANETWORK-1-AS
UA	43580	SMARTYMEDIA-AS
ES	212578	SMEDIA
RU	57064	SMEDIA-AS
NP	139922	SMNPL-AS-AP Simple Media Network Private Limited
ID	136880	SMSNET-AS-ID PT. Sumatra Multimedia Solusi
PL	43803	SPEEDMEDIA-AS
SG	56039	SPHMEDIALIMITED-AS-AP SPH Media Limited
ID	58817	SPOTNET-AS-ID PT. Usaha Mediantara Intranet
BR	28288	SSTV Sistema Sul de Televisao Ltda
UA	57703	STARMEDIA-AS
ID	55699	STARNET-AS-ID PT. Cemerlang Multimedia
MM	134105	STLMC-AS-AP Shwe Than Lwin Media Co.,Ltd.
ID	55665	STMI-AS-ID PT Sampoerna Telemedia Indonesia
PL	56628	STORMMEDIA
US	40001	STROUD-MEDIA
PL	9085	SUPERMEDIA-AS
SE	39597	SVNET-SE-AS Sverige.Net Medianetwork i Halmstad AB
SE	201641	SVT Sveriges Television Aktiebolag
AU	133483	SWITCHMEDIA-AS-AP SWITCH TV PTY LTD TA SWITCH MEDIA
US	397418	SYNAMEDIA
IL	21486	SYNAMEDIA-AS
BE	208270	SYNAMEDIA-BELGIUM
KR	9771	SYNNARA-AS-KR Media Synnara
RU	60892	SYNTERRAMEDIA JSC SYNTERRA MEDIA
GH	328770	Simba-Media-Ghana
JP	24255	T-CATV Tannan Cable Television Corporation
ID	141588	TAMANBUAHNET-AS-ID PT Natakarya Mediatama
CH	206567	TAMEDIA-AS
CA	28944	TATAMEDIA
JP	131930	TBS-NET Tokyo Broadcasting System Television, Inc.
ID	38750	TDS-AS-ID Telemedia Dinamika Sarana, PT
US	13909	TECHIEMEDIA
PL	201787	TECHMEDIA-AS
PL	42261	TECHMEDIA-AS
RU	57085	TELECOM-MEDIA-AS -- AS MOSNET
HU	48893	TELEMEDIA-AS
RO	35512	TELEMEDIA-AS
US	3131	TELEMEDIA-ASN
PL	206651	TELEMEDIAN
IT	21086	TELEMEDIANET-CONSULTAREA
EC	269936	TELEVISION MONTALVO VISION MONVISION S.A.
AR	266704	TELEVISION ORIENTADA S.A.
MX	265551	TELEVISION POR CABLE TEPA S.A DE C.V
DO	266734	TELEVISION POR CABLE, S. R. L.
US	398080	TELEVISION-CITY-STUDIOS-LLC
PE	267904	TELEVISORA DEL SUR SAC
US	23403	THE-COURIER-JOURNAL-AS
PL	199091	THEBESTMEDIA-ASN
US	13619	THOMSON-REUTERS
US	1787	THOMSON-REUTERS
US	21931	THOMSON-REUTERS
US	23109	THOMSON-REUTERS
US	40319	THOMSON-REUTERS
US	4583	THOMSON-REUTERS
AU	134920	THOMSON-REUTERS-AS-AP Thomson Reuters International Services Pvt Ltd
IN	133069	THOMSON-REUTERS-AS-AP Thomson Reuters International Services Pvt Ltd
RU	210753	TILDAPUBLISHING-RU-1
SK	16354	TIMES-NETWORKS-NET
US	4543	TIMESNET
ID	140026	TIMORNET-AS-ID PT. KUPANG INTERMEDIA
ID	141067	TMD-AS-ID PT Trisula Media Data
CN	9810	TNSNET Beijing Times Netstar Technology Co.,Ltd
PL	35198	TOMMEDIA-AS
ID	138814	TPN-LINK-AS-ID PT Telemedia Prima Nusantara
RU	58290	TRANSMEDIA-AS
IN	134892	TRANSMEDIA-AS-IN TransMedia Technologies AP PVT LTD
ID	139389	TRANSNETPADANG-AS-ID PT. Marawa Transmisi Media
ID	56255	TRANSTECH-AS-ID PT Transtech Communication Media
US	11420	TRIBUNE-PUBLISHING-COMPANY
CN	139183	TRLCNET Thomson Reuters Beijing Technology Development Co. Ltd
ID	138849	TRYME-AS-ID PT. Trimitra Media Internet
JP	131933	TTV-NET TAMA Television Co., Ltd
RU	57451	TV-MEDIA-AS
RU	51092	TVIPMEDIA
NZ	37999	TVNZ-AS-NZ Television New Zealand
ES	199952	TVT-AS TVT - Television Torrevieja
GB	31493	TWENTYTWENTYMEDIA-AS
GB	58102	TWODMEDIA
BR	268727	Tecnews.net Consultoria E Assessoria em Informatic
ZA	37618	Telemedia-AS
MX	20173	Televisa, S.A de C.V.
BR	28615	Televisao Cidade SA
MX	11888	Television Internacional, S.A. de C.V.
MX	265594	Television Internacional, S.A. de C.V.
CL	266715	Television Nacional de Chile
DE	199753	UDMEDIA-AS
RU	205886	UGOPUBLISHING
UA	41724	UKRUGMEDIA-AS
ID	55691	UMN-AS-ID Universitas Multimedia Nusantara
FR	202089	UNIMEDIA-AS
ID	17884	UNINET-AP PT. Uninet Media Sakti ISP
ID	45735	UNINET-NAP-AS-ID PT. UNINET MEDIA SAKTI
IN	137160	UNITEL-AS Unitel Media Pvt Ltd
PL	49601	UNITEL-MEDIA
RU	57440	UNITMEDIA-AS
ID	140429	URBANACCESS-AS-ID PT. MEDIA DISTRIBUSI PRIMA
US	46571	USNEWS
ID	139369	UTARAMEDIANET-AS-ID PT. UTARA NUSA MEDIA
IN	17810	VALUEFIRST-AS-AP VALUEFIRST DIGITAL MEDIA PRIVATE LIMITED
GB	44308	VAPOURMEDIA-AS
IN	133593	VBCBROADBAND-AS VIZAG BROADCASTING COMPANY PVT. LTD
US	17285	VIAMEDIA-LEX-KY
RS	43277	VICTORY-MEDIA IPv4 Upstreams
UA	60839	VID-MEDIA-AS
IN	135735	VILITE-AS Vilite Multimedia Private Limited
AR	263834	VILLA GESELL TELEVISION COMUNITARIA S.A.
VN	63754	VMG-AS-VN VMG MEDIA JOINT STOCK COMPANY
IN	138253	VMOBIIN-AS Valuemobi Media Pvt Ltd
VN	23999	VNA-AS-VN Vietnam News Agency
US	395412	VS-MEDIA-IPV4
VN	131410	VTVCAB-AS-VN Vietnam Television Cable Corporation One Member Company Limited
VN	140811	VTVLIVE-AS-VN VIET NAM INTERACTIVE TELEVISION JOINT STOCK COMPANY
GB	208121	VWMEDIA
CA	19062	W3MEDIA
JP	37892	WAI-NET Cable Media WAIWAI Co.,Ltd.
US	13827	WASHPOST
US	30281	WASHPOST
CN	24139	WASUHZ Huashu media&Network Limited
JP	23805	WATVNET Watarase Television Co.,Ltd
JP	18076	WCE-IAMAS Institute of Advanced Media Arts and Sciences
SG	10031	WEBSATMEDIA-AS WEBSATMEDIA PTE LTD, Satellite Over IP, Singapore
AU	9672	WEST-AUSTRALIAN-NEWSPAPERS-AP Optus Customer Network
US	14907	WIKIMEDIA
US	11820	WIKIMEDIA-FOUNDATION
JP	131915	WINDE Hamamatsu Cable Television .Inc
JP	38628	WINK-NET HIMEJI CABLE TELEVISION CORPORATION
ID	140464	WMINET-AS-ID PT Widara Media Informasi
JP	24286	WNI-AS Weathernews,Inc.
GR	43081	WORLD-NEWS
US	393728	WSMEDIA
US	203923	WSMEDIAEU
CN	17781	XHNEWS XINHUA NEWS AGENCY
ID	139967	YAMNET-AS-ID PT. Yasmin Amanah Media
JP	63775	YCTNET YAKAGE CABLE TELEVISION
ID	64024	YESIMEDIA-AS-ID PT Yesi Media Utama
ES	201359	YMEDIANET BGP AS NUMBER AS201359
KR	17863	YONHAPNEWS-AS-KR Yonhap News Agency
DE	43354	ZDF-AS
US	18733	ZENIMAXMEDIA
US	36360	ZINGOMEDIA
US	26801	ZITOMEDIA611
EE	49604	ZONE Zone Media OU
PL	35671	ZPRMEDIA-ASN Warsaw, Poland
